Producto,Marca,Modelo,Calificación,Fecha,Texto,texto_limpio,sentimiento,tokens,dominant_topic
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,Excelente,excelente,NEU,['excelente'],0
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,1 de 5 estrellas.,hace 19 días,Me tocó el celular malo de fabrica me imagino porque no se puede poner el chip.,tocar celular malo fabrica imagino poder poner chip,NEG,"['tocar', 'celular', 'malo', 'fabrica', 'imagino', 'poder', 'poner', 'chip']",1
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,"La calidad de la cámara es buena, y la batería dura lo suficiente.",calidad cámaro buen batería duro suficiente,POS,"['calidad', 'cámaro', 'buen', 'batería', 'duro', 'suficiente']",1
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 12 días,"Bonito producto, delgado, resistente. Y elegante",bonito producto delgado resistente elegante,POS,"['bonito', 'producto', 'delgado', 'resistente', 'elegante']",1
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Es tal cual la imagen que estaba en la página,tal imagen págín,NEU,"['tal', 'imagen', 'págín']",2
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 22 días,Buenas fotos y excelente fluidez,buena foto excelente fluidez,POS,"['buena', 'foto', 'excelente', 'fluidez']",2
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace un mes,Super ligero con buena camara,super ligero buen camara,POS,"['super', 'ligero', 'buen', 'camara']",2
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Buen equipo,buen equipo,NEU,"['buen', 'equipo']",2
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace un mes,Buena camara,buen camara,POS,"['buen', 'camara']",2
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 días,"Llego en excelentes condiciones, funciona perfectamente, con todas las características que ofrecieron.",llego excelente condición funcionar perfectamente todo característica ofrecer,POS,"['llego', 'excelente', 'condición', 'funcionar', 'perfectamente', 'característica', 'ofrecer']",0
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,4 de 5 estrellas.,hace 16 días,Buenos colores de pantalla,buen color pantallo,POS,"['buen', 'color', 'pantallo']",2
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 18 días,Muy buena memori,buen memori,POS,"['buen', 'memori']",2
HONOR Magic 5 Lite 8+256,Desconocida,Desconocido,5 de 5 estrellas.,hace 15 días,muy buen celular,buen celular,POS,"['buen', 'celular']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,Falto la cabeza del cargador no viene completo,falto cabeza cargador venir completo,NEG,"['falto', 'cabeza', 'cargador', 'venir', 'completo']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto en si me encantó, es lo que viene en la imagen, se adapta muy bien a la mano.Me encanta ese toque premium de la parte de atrás sea de vidrio, tiene un buen parecido con el S23. Muy lindo estéticamente para ser gama media, si lo usas para hacer lo básico ( redes, música, películas) el celular es muy bueno, sus dos altavoces en la parte superior como inferior son una pasada ??",producto encantar venir imagen adapto bien manome encanta toque premium parte atrás vidrio buen parecido lindo estéticamente ser gamar medio usa hacer básico red músicar película celular bueno dos altavoz parte superior inferior pasado,POS,"['producto', 'encantar', 'venir', 'imagen', 'adapto', 'bien', 'manome', 'encanta', 'toque', 'premium', 'parte', 'atrás', 'vidrio', 'buen', 'parecido', 'lindo', 'estéticamente', 'ser', 'gamar', 'medio', 'usa', 'hacer', 'básico', 'red', 'músicar', 'película', 'celular', 'bueno', 'dos', 'altavoz', 'parte', 'superior', 'inferior', 'pasado']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,"2 cosas que me desagradan: vibra constantemente a pesar que le quito la opción, que no tenga para auricular me mata3 cosas que me agradan: cámara frontal, el color, k sea rápido pasar información de un samsung a otro",cosa desagradar vibrar constantemente pesar quito opción auricular mata cosa agradir cámara frontal color rápido pasar información samsung,NEU,"['cosa', 'desagradar', 'vibrar', 'constantemente', 'pesar', 'quito', 'opción', 'auricular', 'mata', 'cosa', 'agradir', 'cámara', 'frontal', 'color', 'rápido', 'pasar', 'información', 'samsung']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,"Buena calidad, la batería si dura, si compras el adaptador original también en Saga carga muy rápido,  cumple con la descripción. Excelente producto.",buen calidad bateer duro compra adaptador original sagar carga rápido cumplir descripción excelente producto,POS,"['buen', 'calidad', 'bateer', 'duro', 'compra', 'adaptador', 'original', 'sagar', 'carga', 'rápido', 'cumplir', 'descripción', 'excelente', 'producto']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Hasta ahora todo muy bien con el producto, recibí lo que esperaba",ahora bien producto recibí esperar,NEU,"['ahora', 'bien', 'producto', 'recibí', 'esperar']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"El tamaño está bien, tiene una camara aceptable, el color es increíble, la funcionalidad está óptima el único detalle es que se calienta muy rápido si pudiera hacer algo al respecto de eso estaría genial.",tamaño bien camar aceptable color increíble funcionalidad óptimo único detalle calienta rápido poder hacer respecto genial,POS,"['tamaño', 'bien', 'camar', 'aceptable', 'color', 'increíble', 'funcionalidad', 'óptimo', 'único', 'detalle', 'calienta', 'rápido', 'poder', 'hacer', 'respecto', 'genial']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,El producto es igual a la foto.Las características ofrecidas en la web son iguales al producto recibido,producto igual fotolas característica ofrecido web igual producto recibido,NEU,"['producto', 'igual', 'fotolas', 'característica', 'ofrecido', 'web', 'igual', 'producto', 'recibido']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,Es de buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,El producto vino en buenas condiciones y es tal cual en la foto referencial,producto venir buena condición tal foto referencial,POS,"['producto', 'venir', 'buena', 'condición', 'tal', 'foto', 'referencial']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Le gusto el color y diseño a mi abue,gusto color diseño abue,POS,"['gusto', 'color', 'diseño', 'abue']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Está bien todo,bien,NEU,['bien'],0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,El producto es tal cual la foto y buena,producto tal foto buen,POS,"['producto', 'tal', 'foto', 'buen']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,"Lo tengo ya más de un mes, y me encanta el modelo es super lindo, me dura la batería y no se recalienta como dicen otras personas.Lo único de malo es que ya no viene cargador, pero el equipo hasta ahora todo muy bien",mes encantar modelo super lindo duro batería recaliento decir personaslo único malo viene cargador equipo ahora bien,POS,"['mes', 'encantar', 'modelo', 'super', 'lindo', 'duro', 'batería', 'recaliento', 'decir', 'personaslo', 'único', 'malo', 'viene', 'cargador', 'equipo', 'ahora', 'bien']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,3 de 5 estrellas.,hace 5 meses,Yo compré el producto hace 2 días atrás a 1199,comprar producto hacer día atrás,NEU,"['comprar', 'producto', 'hacer', 'día', 'atrás']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es de buena calidad. Muy parecido a los iPhone en cuanto a material.El tamaño perfecto, igual al de la foto.Muy satisfecha.",buen calidad parecido iphonar cuanto materialel tamaño perfecto igual fotomuy satisfecho,POS,"['buen', 'calidad', 'parecido', 'iphonar', 'cuanto', 'materialel', 'tamaño', 'perfecto', 'igual', 'fotomuy', 'satisfecho']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,1 de 5 estrellas.,hace 8 meses,"Muy mala experiencia con este celular recalienta mucho en todo momento , se apaga solo .El área de atención al cliente de falabella muy deficiente la compra la realice el  06 de julio y hasta el día de hoy no resuelven mi problema .Según los técnicos de Samsung dicen que está bien el equipo  pero está muy mal .Me arrepiento de comprarlo...espero resuelvan mi problema  Reclamo mi devolución",malo experiencia celular recalientar momento apagar solo área atención cliente falabella deficiente compra realizar julio día hoy resolver problema según técnico samsung decir bien equipo mal arrepiento comprarloespero resuelir problema reclamo devolución,NEG,"['malo', 'experiencia', 'celular', 'recalientar', 'momento', 'apagar', 'solo', 'área', 'atención', 'cliente', 'falabella', 'deficiente', 'compra', 'realizar', 'julio', 'día', 'hoy', 'resolver', 'problema', 'según', 'técnico', 'samsung', 'decir', 'bien', 'equipo', 'mal', 'arrepiento', 'comprarloespero', 'resuelir', 'problema', 'reclamo', 'devolución']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es muy adecuado a mi persona por eso mismo lo elegí con la confianza única que nos brinda saga falabella con sus productos brindados .,adecuado persona mismo elegí confianza único brinda sago falabella producto brindado,NEU,"['adecuado', 'persona', 'mismo', 'elegí', 'confianza', 'único', 'brinda', 'sago', 'falabella', 'producto', 'brindado']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El tamaño si corresponde a la foto, cuando llegó estuvo bien empaqauetado y con los protocolos de seguridad, asimismo la calidad de la cámara e interfaz es tal cual como se especifica, realmente me encanta el celular.",tamaño corresponder foto llegar bien empaqauetado protocolo seguridad asimismo calidad cámara interfaz tal especifica realmente encanto celular,POS,"['tamaño', 'corresponder', 'foto', 'llegar', 'bien', 'empaqauetado', 'protocolo', 'seguridad', 'asimismo', 'calidad', 'cámara', 'interfaz', 'tal', 'especifica', 'realmente', 'encanto', 'celular']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Al parecer todo va bien sin embargo se calienta mucho al usarlo no se si eso es normal,parecer bien embargo calentar usar él normal,NEU,"['parecer', 'bien', 'embargo', 'calentar', 'usar', 'normal']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,1 de 5 estrellas.,hace 5 meses,2 el celular se calienta mucho,celular calienta,NEU,"['celular', 'calienta']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,1 de 5 estrellas.,hace 11 meses,"Recomiendo no comprarlo, sería  plata mal invertida",recomeir comprar él plata mal invertido,NEG,"['recomeir', 'comprar', 'plata', 'mal', 'invertido']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 7 meses,es tal y como lo habia pensado lo que me gustaria es una mejora en la cámara pero aun asi tiene muy buena calidad,tal habia pensado gustario mejor cámaro aun asi buen calidad,POS,"['tal', 'habia', 'pensado', 'gustario', 'mejor', 'cámaro', 'aun', 'asi', 'buen', 'calidad']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,Si es correcto el tamañoY si me parece de buena calidad pero se descarga muy rápido,correcto tamañoy parecer buen calidad descargo rápido,NEU,"['correcto', 'tamañoy', 'parecer', 'buen', 'calidad', 'descargo', 'rápido']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 3 meses,"Buena Cámara,  Sistema Operativo Rápido,Duración  De La Batería Buena",buen cámara sistema operativo rápidoduración bateer buen,POS,"['buen', 'cámara', 'sistema', 'operativo', 'rápidoduración', 'bateer', 'buen']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Buena calidad, diseño y cumple con la descripción, la batería dura, su sistema ram es rápido, buena calidad de fotos frontal y trasera, funciona para el operador de movistar.",buen calidad diseño cumplir descripción bateer duro sistema ram rápido buen calidad foto frontal trasero funcionar operador movistar,NEU,"['buen', 'calidad', 'diseño', 'cumplir', 'descripción', 'bateer', 'duro', 'sistema', 'ram', 'rápido', 'buen', 'calidad', 'foto', 'frontal', 'trasero', 'funcionar', 'operador', 'movistar']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,2 de 5 estrellas.,hace 11 meses,"Lo compre hace un mes ,no lo recomiendo en primera se me quebró una de las cámaras al resbalarce en la mesa ,calienta mucho y de la nada empezó a teclearce solo hasta que ya dejó de funcionar el tactil",compre hacer mes recomeir primero quebrar cámara resbalarce més caliento empezar teclearce solo dejar funcionar tactil,NEU,"['compre', 'hacer', 'mes', 'recomeir', 'primero', 'quebrar', 'cámara', 'resbalarce', 'més', 'caliento', 'empezar', 'teclearce', 'solo', 'dejar', 'funcionar', 'tactil']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es totalmente igual a cómo está en la foto, y buena cálida por el momento usándolo menos de un mes pero conforme con el producto",totalmente igual cómo foto buen cálido momento usándolo menos mes conforme producto,NEU,"['totalmente', 'igual', 'cómo', 'foto', 'buen', 'cálido', 'momento', 'usándolo', 'menos', 'mes', 'conforme', 'producto']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Me gustó la presentación, de muy buena calidad, lo único incomodo es la carga y que se calienta, pero lo demás está excelente",gustar presentación buen calidad único incomodo carga caliento demá excelente,POS,"['gustar', 'presentación', 'buen', 'calidad', 'único', 'incomodo', 'carga', 'caliento', 'demá', 'excelente']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,El producto es muy bueno me llego en el tiempo q me programaron la entrega y estoy satisfecha con el despacho.,producto bueno llego tiempo programar entrega satisfecho despacho,POS,"['producto', 'bueno', 'llego', 'tiempo', 'programar', 'entrega', 'satisfecho', 'despacho']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,Excelente producto como lo ví en la imagen además funciona correctamente está hermoso,excelente producto imagen además funcionar correctamente hermoso,POS,"['excelente', 'producto', 'imagen', 'además', 'funcionar', 'correctamente', 'hermoso']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Todo perfecto corresponde al de la foto,perfecto corresponder foto,NEU,"['perfecto', 'corresponder', 'foto']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,El celular  es perfecto  es lo que pedi,celular perfecto pedi,POS,"['celular', 'perfecto', 'pedi']",0
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Su calidad de las fotos son muy buenas,calidad foto buena,POS,"['calidad', 'foto', 'buena']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,3 de 5 estrellas.,hace 6 meses,Su cámara es muy buena,cámara buen,NEU,"['cámara', 'buen']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,3 de 5 estrellas.,hace 6 meses,Si es de buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Sí es igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buen equipo 10/10,buen equipo,NEU,"['buen', 'equipo']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Muy buena resolución,buen resolución,POS,"['buen', 'resolución']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Si. Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,muy buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Es Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,2 de 5 estrellas.,hace 6 meses,Mas o menos,mas menos,NEU,"['mas', 'menos']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Tiene buena camara en especial la de noche se puede apreciar muy nitido y bien definido, su memoria ram y el buen procesador que tienen lo hacen una buena opcion calidad/precio.",buen camara especial noche poder apreciar nitido bien definido memoria ram buen procesador hacer buen opcion calidadprecio,POS,"['buen', 'camara', 'especial', 'noche', 'poder', 'apreciar', 'nitido', 'bien', 'definido', 'memoria', 'ram', 'buen', 'procesador', 'hacer', 'buen', 'opcion', 'calidadprecio']",1
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,El.tamaño del celular me parece ideal..la resolución de las fotos son muy buena y los videos mucho más solo la batería si se descarga un poco más rápido que mi celular anterior,eltamaño celular parecer ideal él resolución foto buen video solo bateer descargo rápido celular anterior,NEU,"['eltamaño', 'celular', 'parecer', 'ideal', 'resolución', 'foto', 'buen', 'video', 'solo', 'bateer', 'descargo', 'rápido', 'celular', 'anterior']",1
